IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00,  0.05), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 31.70, L= 420.74, L_straight= 413.40, slack=  7.34, T_bat= 13.47, T_rov= 0.50, F_drag_cable=( 0.01,  16.69), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.80, L= 420.82, L_straight= 413.45, slack=  7.37, T_bat= 13.60, T_rov= 0.50, F_drag_cable=( 0.01,  16.70), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.90, L= 420.90, L_straight= 413.50, slack=  7.40, T_bat= 13.62, T_rov= 0.50, F_drag_cable=( 0.01,  16.70), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.00, L= 420.99, L_straight= 413.55, slack=  7.43, T_bat= 13.78, T_rov= 0.50, F_drag_cable=( 0.01,  16.70), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.10, L= 421.07, L_straight= 413.61, slack=  7.46, T_bat= 13.67, T_rov= 0.50, F_drag_cable=( 0.01,  16.71), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.20, L= 421.15, L_straight= 413.66, slack=  7.49, T_bat= 13.68, T_rov= 0.50, F_drag_cable=( 0.01,  16.71), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.30, L= 421.23, L_straight= 413.71, slack=  7.53, T_bat= 13.73, T_rov= 0.50, F_drag_cable=( 0.01,  16.71), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.40, L= 421.31, L_straight= 413.76, slack=  7.56, T_bat= 13.54, T_rov= 0.50, F_drag_cable=( 0.01,  16.72), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.50, L= 421.39, L_straight= 413.81, slack=  7.59, T_bat= 13.49, T_rov= 0.50, F_drag_cable=( 0.01,  16.72), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.60, L= 421.48, L_straight= 413.86, slack=  7.62, T_bat= 13.55, T_rov= 0.50, F_drag_cable=( 0.01,  16.72), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.70, L= 421.56, L_straight= 413.91, slack=  7.65, T_bat= 13.42, T_rov= 0.50, F_drag_cable=( 0.01,  16.73), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.80, L= 421.64, L_straight= 413.96, slack=  7.68, T_bat= 13.66, T_rov= 0.50, F_drag_cable=( 0.01,  16.73), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.90, L= 421.72, L_straight= 414.01, slack=  7.71, T_bat= 13.59, T_rov= 0.50, F_drag_cable=( 0.01,  16.73), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 33.00, L= 421.80, L_straight= 414.06, slack=  7.74, T_bat= 13.55, T_rov= 0.50, F_drag_cable=( 0.01,  16.74), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 33.10, L= 421.88, L_straight= 414.11, slack=  7.78, T_bat= 13.54, T_rov= 0.50, F_drag_cable=( 0.01,  16.74), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 33.20, L= 421.97, L_straight= 414.16, slack=  7.81, T_bat= 13.40, T_rov= 0.50, F_drag_cable=( 0.01,  16.74), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 33.30, L= 422.05, L_straight= 414.21, slack=  7.84, T_bat= 13.51, T_rov= 0.50, F_drag_cable=( 0.01,  16.75), Fy_cmd=-25.00, desired=  0.81, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 33.40, L= 422.13, L_straight= 414.26, slack=  7.87, T_bat= 13.55, T_rov= 0.50, F_drag_cable=( 0.01,  16.75), Fy_cmd=-25.00, desired=  0.81, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 33.50, L= 422.21, L_straight= 414.31, slack=  7.90, T_bat= 13.61, T_rov= 0.50, F_drag_cable=( 0.01,  16.75), Fy_cmd=-25.00, desired=  0.81, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 33.60, L= 422.29, L_straight= 414.36, slack=  7.93, T_bat= 13.74, T_rov= 0.50, F_drag_cable=( 0.01,  16.76), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 33.70, L= 422.37, L_straight= 414.41, slack=  7.96, T_bat= 13.82, T_rov= 0.50, F_drag_cable=( 0.01,  16.76), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 33.80, L= 422.46, L_straight= 414.46, slack=  7.99, T_bat= 13.82, T_rov= 0.50, F_drag_cable=( 0.01,  16.76), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 33.90, L= 422.54, L_straight= 414.51, slack=  8.02, T_bat= 13.80, T_rov= 0.50, F_drag_cable=( 0.01,  16.77), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 34.00, L= 422.62, L_straight= 414.56, slack=  8.06, T_bat= 13.75, T_rov= 0.50, F_drag_cable=( 0.01,  16.77), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 34.10, L= 422.70, L_straight= 414.61, slack=  8.09, T_bat= 13.80, T_rov= 0.50, F_drag_cable=( 0.01,  16.77), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 34.20, L= 422.78, L_straight= 414.66, slack=  8.12, T_bat= 13.81, T_rov= 0.50, F_drag_cable=( 0.01,  16.77), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 34.30, L= 422.86, L_straight= 414.71, slack=  8.15, T_bat= 13.83, T_rov= 0.50, F_drag_cable=( 0.01,  16.78), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 34.40, L= 422.95, L_straight= 414.77, slack=  8.18, T_bat= 13.65, T_rov= 0.50, F_drag_cable=( 0.01,  16.78), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 34.50, L= 423.03, L_straight= 414.82, slack=  8.21, T_bat= 13.41, T_rov= 0.50, F_drag_cable=( 0.01,  16.78), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 34.60, L= 423.11, L_straight= 414.87, slack=  8.24, T_bat= 13.40, T_rov= 0.50, F_drag_cable=( 0.01,  16.79), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 34.70, L= 423.19, L_straight= 414.92, slack=  8.27, T_bat= 13.45, T_rov= 0.50, F_drag_cable=( 0.01,  16.79), Fy_cmd=-25.00, desired=  0.82, ret=  0.82, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 34.80, L= 423.27, L_straight= 414.97, slack=  8.30, T_bat= 13.53, T_rov= 0.50, F_drag_cable=( 0.01,  16.79), Fy_cmd=-25.00, desired=  0.60, ret=  0.79, exp=PILOT_DESC_ACC
IC_L_7: t= 34.90, L= 423.35, L_straight= 415.02, slack=  8.33, T_bat= 13.64, T_rov= 0.50, F_drag_cable=( 0.01,  16.80), Fy_cmd=-25.00, desired=  0.45, ret=  0.76, exp=PILOT_DESC_ACC
IC_L_7: t= 35.00, L= 423.43, L_straight= 415.07, slack=  8.36, T_bat= 13.40, T_rov= 0.50, F_drag_cable=( 0.01,  16.80), Fy_cmd=-25.00, desired=  0.35, ret=  0.72, exp=PILOT_DESC_ACC
IC_L_7: t= 35.10, L= 423.50, L_straight= 415.12, slack=  8.38, T_bat= 13.46, T_rov= 0.50, F_drag_cable=( 0.01,  16.80), Fy_cmd=-25.00, desired=  0.27, ret=  0.67, exp=PILOT_DESC_ACC
IC_L_7: t= 35.20, L= 423.57, L_straight= 415.17, slack=  8.40, T_bat= 13.55, T_rov= 0.50, F_drag_cable=( 0.01,  16.81), Fy_cmd=-25.00, desired=  0.22, ret=  0.63, exp=PILOT_DESC_ACC
IC_L_7: t= 35.30, L= 423.63, L_straight= 415.22, slack=  8.41, T_bat= 13.26, T_rov= 0.50, F_drag_cable=( 0.01,  16.81), Fy_cmd=-25.00, desired=  0.18, ret=  0.58, exp=PILOT_DESC_ACC
IC_L_7: t= 35.40, L= 423.69, L_straight= 415.27, slack=  8.42, T_bat= 13.37, T_rov= 0.50, F_drag_cable=( 0.01,  16.81), Fy_cmd=-25.00, desired=  0.16, ret=  0.54, exp=PILOT_DESC_ACC
IC_L_7: t= 35.50, L= 423.74, L_straight= 415.32, slack=  8.42, T_bat= 13.45, T_rov= 0.50, F_drag_cable=( 0.01,  16.81), Fy_cmd=-25.00, desired=  0.14, ret=  0.50, exp=PILOT_DESC_ACC
IC_L_7: t= 35.60, L= 423.79, L_straight= 415.37, slack=  8.42, T_bat= 13.52, T_rov= 0.50, F_drag_cable=( 0.01,  16.82), Fy_cmd=-25.00, desired=  0.13, ret=  0.46, exp=PILOT_DESC_ACC
IC_L_7: t= 35.70, L= 423.84, L_straight= 415.42, slack=  8.42, T_bat= 13.67, T_rov= 0.50, F_drag_cable=( 0.01,  16.82), Fy_cmd=-25.00, desired=  0.12, ret=  0.43, exp=PILOT_DESC_ACC
IC_L_7: t= 35.80, L= 423.88, L_straight= 415.47, slack=  8.41, T_bat= 13.63, T_rov= 0.50, F_drag_cable=( 0.01,  16.82), Fy_cmd=-25.00, desired=  0.11, ret=  0.40, exp=PILOT_DESC_ACC
IC_L_7: t= 35.90, L= 423.92, L_straight= 415.52, slack=  8.40, T_bat= 13.37, T_rov= 0.50, F_drag_cable=( 0.01,  16.82), Fy_cmd=-25.00, desired=  0.11, ret=  0.37, exp=PILOT_DESC_ACC
IC_L_7: t= 36.00, L= 423.96, L_straight= 415.57, slack=  8.39, T_bat= 13.31, T_rov= 0.50, F_drag_cable=( 0.01,  16.82), Fy_cmd=-25.00, desired=  0.11, ret=  0.34, exp=PILOT_DESC_ACC
IC_L_7: t= 36.10, L= 423.99, L_straight= 415.62, slack=  8.37, T_bat= 13.21, T_rov= 0.50, F_drag_cable=( 0.01,  16.82), Fy_cmd=-25.00, desired=  0.10, ret=  0.32, exp=PILOT_DESC_ACC
IC_L_7: t= 36.20, L= 424.02, L_straight= 415.67, slack=  8.35, T_bat= 13.37, T_rov= 0.50, F_drag_cable=( 0.01,  16.82), Fy_cmd=-25.00, desired=  0.10, ret=  0.30, exp=PILOT_DESC_ACC
IC_L_7: t= 36.30, L= 424.05, L_straight= 415.72, slack=  8.33, T_bat= 13.36, T_rov= 0.50, F_drag_cable=( 0.01,  16.83), Fy_cmd=-25.00, desired=  0.10, ret=  0.28, exp=PILOT_DESC_ACC
IC_L_7: t= 36.40, L= 424.08, L_straight= 415.77, slack=  8.31, T_bat= 13.40, T_rov= 0.50, F_drag_cable=( 0.01,  16.83), Fy_cmd=-25.00, desired=  0.32, ret=  0.28, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.50, L= 424.11, L_straight= 415.82, slack=  8.29, T_bat= 13.46, T_rov= 0.50, F_drag_cable=( 0.01,  16.83), Fy_cmd=-25.00, desired=  0.47, ret=  0.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.60, L= 424.14, L_straight= 415.88, slack=  8.27, T_bat= 13.53, T_rov= 0.50, F_drag_cable=( 0.01,  16.83), Fy_cmd=-25.00, desired=  0.57, ret=  0.33, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.70, L= 424.17, L_straight= 415.93, slack=  8.25, T_bat= 13.45, T_rov= 0.50, F_drag_cable=( 0.01,  16.83), Fy_cmd=-25.00, desired=  0.64, ret=  0.36, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.80, L= 424.21, L_straight= 415.98, slack=  8.23, T_bat= 13.41, T_rov= 0.50, F_drag_cable=( 0.01,  16.83), Fy_cmd=-25.00, desired=  0.69, ret=  0.39, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.90, L= 424.25, L_straight= 416.03, slack=  8.22, T_bat= 13.22, T_rov= 0.50, F_drag_cable=( 0.01,  16.83), Fy_cmd=-25.00, desired=  0.73, ret=  0.43, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.00, L= 424.29, L_straight= 416.08, slack=  8.21, T_bat= 13.20, T_rov= 0.50, F_drag_cable=( 0.01,  16.83), Fy_cmd=-25.00, desired=  0.75, ret=  0.46, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.10, L= 424.34, L_straight= 416.13, slack=  8.21, T_bat= 13.50, T_rov= 0.50, F_drag_cable=( 0.01,  16.84), Fy_cmd=-25.00, desired=  0.77, ret=  0.49, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.20, L= 424.39, L_straight= 416.18, slack=  8.21, T_bat= 13.61, T_rov= 0.50, F_drag_cable=( 0.01,  16.84), Fy_cmd=-25.00, desired=  0.78, ret=  0.52, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.30, L= 424.44, L_straight= 416.23, slack=  8.21, T_bat= 13.66, T_rov= 0.50, F_drag_cable=( 0.01,  16.84), Fy_cmd=-25.00, desired=  0.79, ret=  0.55, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.40, L= 424.49, L_straight= 416.28, slack=  8.21, T_bat= 13.72, T_rov= 0.50, F_drag_cable=( 0.01,  16.84), Fy_cmd=-25.00, desired=  0.80, ret=  0.57, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.50, L= 424.55, L_straight= 416.33, slack=  8.22, T_bat= 13.53, T_rov= 0.50, F_drag_cable=( 0.01,  16.85), Fy_cmd=-25.00, desired=  0.80, ret=  0.60, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.60, L= 424.61, L_straight= 416.38, slack=  8.23, T_bat= 13.51, T_rov= 0.50, F_drag_cable=( 0.01,  16.85), Fy_cmd=-25.00, desired=  0.81, ret=  0.62, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.70, L= 424.67, L_straight= 416.43, slack=  8.24, T_bat= 13.51, T_rov= 0.50, F_drag_cable=( 0.01,  16.85), Fy_cmd=-25.00, desired=  0.81, ret=  0.64, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.80, L= 424.73, L_straight= 416.48, slack=  8.25, T_bat= 13.61, T_rov= 0.50, F_drag_cable=( 0.01,  16.85), Fy_cmd=-25.00, desired=  0.81, ret=  0.65, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 37.90, L= 424.80, L_straight= 416.53, slack=  8.27, T_bat= 13.61, T_rov= 0.50, F_drag_cable=( 0.01,  16.86), Fy_cmd=-25.00, desired=  0.81, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.00, L= 424.87, L_straight= 416.58, slack=  8.29, T_bat= 13.40, T_rov= 0.50, F_drag_cable=( 0.01,  16.86), Fy_cmd=-25.00, desired=  0.81, ret=  0.68, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.10, L= 424.94, L_straight= 416.63, slack=  8.30, T_bat= 13.54, T_rov= 0.50, F_drag_cable=( 0.01,  16.86), Fy_cmd=-25.00, desired=  0.81, ret=  0.70, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.20, L= 425.01, L_straight= 416.68, slack=  8.32, T_bat= 13.61, T_rov= 0.50, F_drag_cable=( 0.01,  16.86), Fy_cmd=-25.00, desired=  0.81, ret=  0.71, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.30, L= 425.08, L_straight= 416.73, slack=  8.34, T_bat= 13.74, T_rov= 0.50, F_drag_cable=( 0.01,  16.87), Fy_cmd=-25.00, desired=  0.60, ret=  0.70, exp=PILOT_DESC_ACC
IC_L_7: t= 38.40, L= 425.15, L_straight= 416.78, slack=  8.36, T_bat= 13.73, T_rov= 0.50, F_drag_cable=( 0.01,  16.87), Fy_cmd=-25.00, desired=  0.45, ret=  0.67, exp=PILOT_DESC_ACC
IC_L_7: t= 38.50, L= 425.21, L_straight= 416.83, slack=  8.38, T_bat= 13.53, T_rov= 0.50, F_drag_cable=( 0.01,  16.87), Fy_cmd=-25.00, desired=  0.34, ret=  0.64, exp=PILOT_DESC_ACC
IC_L_7: t= 38.60, L= 425.28, L_straight= 416.88, slack=  8.39, T_bat= 13.32, T_rov= 0.50, F_drag_cable=( 0.01,  16.87), Fy_cmd=-25.00, desired=  0.27, ret=  0.60, exp=PILOT_DESC_ACC
IC_L_7: t= 38.70, L= 425.34, L_straight= 416.93, slack=  8.40, T_bat= 13.32, T_rov= 0.50, F_drag_cable=( 0.01,  16.88), Fy_cmd=-25.00, desired=  0.22, ret=  0.56, exp=PILOT_DESC_ACC
IC_L_7: t= 38.80, L= 425.39, L_straight= 416.99, slack=  8.41, T_bat= 13.18, T_rov= 0.50, F_drag_cable=( 0.01,  16.88), Fy_cmd=-25.00, desired=  0.18, ret=  0.53, exp=PILOT_DESC_ACC
IC_L_7: t= 38.90, L= 425.45, L_straight= 417.04, slack=  8.41, T_bat= 13.30, T_rov= 0.50, F_drag_cable=( 0.01,  16.88), Fy_cmd=-25.00, desired=  0.16, ret=  0.49, exp=PILOT_DESC_ACC
IC_L_7: t= 39.00, L= 425.50, L_straight= 417.09, slack=  8.41, T_bat= 13.40, T_rov= 0.50, F_drag_cable=( 0.01,  16.88), Fy_cmd=-25.00, desired=  0.14, ret=  0.46, exp=PILOT_DESC_ACC
IC_L_7: t= 39.10, L= 425.54, L_straight= 417.14, slack=  8.40, T_bat= 13.41, T_rov= 0.50, F_drag_cable=( 0.01,  16.88), Fy_cmd=-25.00, desired=  0.13, ret=  0.42, exp=PILOT_DESC_ACC
IC_L_7: t= 39.20, L= 425.58, L_straight= 417.19, slack=  8.40, T_bat= 13.31, T_rov= 0.50, F_drag_cable=( 0.01,  16.89), Fy_cmd=-25.00, desired=  0.12, ret=  0.39, exp=PILOT_DESC_ACC
IC_L_7: t= 39.30, L= 425.62, L_straight= 417.24, slack=  8.39, T_bat= 13.23, T_rov= 0.50, F_drag_cable=( 0.01,  16.89), Fy_cmd=-25.00, desired=  0.11, ret=  0.36, exp=PILOT_DESC_ACC
IC_L_7: t= 39.40, L= 425.66, L_straight= 417.29, slack=  8.37, T_bat= 13.47, T_rov= 0.50, F_drag_cable=( 0.01,  16.89), Fy_cmd=-25.00, desired=  0.11, ret=  0.34, exp=PILOT_DESC_ACC
IC_L_7: t= 39.50, L= 425.69, L_straight= 417.34, slack=  8.35, T_bat= 13.52, T_rov= 0.50, F_drag_cable=( 0.01,  16.89), Fy_cmd=-25.00, desired=  0.11, ret=  0.32, exp=PILOT_DESC_ACC
IC_L_7: t= 39.60, L= 425.72, L_straight= 417.39, slack=  8.34, T_bat= 13.51, T_rov= 0.50, F_drag_cable=( 0.01,  16.89), Fy_cmd=-25.00, desired=  0.32, ret=  0.32, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.70, L= 425.76, L_straight= 417.44, slack=  8.32, T_bat= 13.65, T_rov= 0.50, F_drag_cable=( 0.01,  16.89), Fy_cmd=-25.00, desired=  0.47, ret=  0.33, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.80, L= 425.79, L_straight= 417.49, slack=  8.30, T_bat= 13.62, T_rov= 0.50, F_drag_cable=( 0.01,  16.89), Fy_cmd=-25.00, desired=  0.57, ret=  0.36, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.90, L= 425.82, L_straight= 417.54, slack=  8.28, T_bat= 13.69, T_rov= 0.50, F_drag_cable=( 0.01,  16.90), Fy_cmd=-25.00, desired=  0.65, ret=  0.38, exp=PILOT_DESC_MINPAY_ACC
[SCEN] t=40.00 scen=Fx crit=(t>40:5) T_bat=13.547900884942564 y=-416.54 x=29.65 L=425.86
IC_L_7: t= 40.00, L= 425.86, L_straight= 417.59, slack=  8.27, T_bat= 13.55, T_rov= 0.50, F_drag_cable=( 0.01,  16.90), Fy_cmd=-25.00, desired=  0.70, ret=  0.42, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.10, L= 425.90, L_straight= 417.64, slack=  8.26, T_bat= 13.50, T_rov= 0.50, F_drag_cable=( 0.01,  16.90), Fy_cmd=-25.00, desired=  0.73, ret=  0.45, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.20, L= 425.95, L_straight= 417.69, slack=  8.26, T_bat= 13.47, T_rov= 0.50, F_drag_cable=(-0.00,  16.90), Fy_cmd=-25.00, desired=  0.76, ret=  0.48, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.30, L= 426.00, L_straight= 417.74, slack=  8.26, T_bat= 13.42, T_rov= 0.50, F_drag_cable=(-0.02,  16.90), Fy_cmd=-25.00, desired=  0.77, ret=  0.51, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.40, L= 426.05, L_straight= 417.79, slack=  8.26, T_bat= 13.46, T_rov= 0.50, F_drag_cable=(-0.08,  16.90), Fy_cmd=-25.00, desired=  0.79, ret=  0.54, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.50, L= 426.10, L_straight= 417.84, slack=  8.26, T_bat= 13.60, T_rov= 0.50, F_drag_cable=(-0.18,  16.91), Fy_cmd=-25.00, desired=  0.80, ret=  0.56, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.60, L= 426.16, L_straight= 417.89, slack=  8.26, T_bat= 13.50, T_rov= 0.50, F_drag_cable=(-0.30,  16.91), Fy_cmd=-25.00, desired=  0.80, ret=  0.59, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.70, L= 426.22, L_straight= 417.95, slack=  8.27, T_bat= 13.69, T_rov= 0.50, F_drag_cable=(-0.46,  16.91), Fy_cmd=-25.00, desired=  0.81, ret=  0.61, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.80, L= 426.28, L_straight= 418.00, slack=  8.28, T_bat= 13.80, T_rov= 0.50, F_drag_cable=(-0.63,  16.91), Fy_cmd=-25.00, desired=  0.81, ret=  0.63, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 40.90, L= 426.34, L_straight= 418.05, slack=  8.29, T_bat= 13.88, T_rov= 0.50, F_drag_cable=(-0.83,  16.92), Fy_cmd=-25.00, desired=  0.82, ret=  0.65, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.00, L= 426.40, L_straight= 418.10, slack=  8.30, T_bat= 13.99, T_rov= 0.50, F_drag_cable=(-1.04,  16.92), Fy_cmd=-25.00, desired=  0.82, ret=  0.66, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.10, L= 426.47, L_straight= 418.15, slack=  8.32, T_bat= 13.88, T_rov= 0.50, F_drag_cable=(-1.26,  16.92), Fy_cmd=-25.00, desired=  0.82, ret=  0.68, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.20, L= 426.54, L_straight= 418.20, slack=  8.34, T_bat= 13.87, T_rov= 0.50, F_drag_cable=(-1.49,  16.92), Fy_cmd=-25.00, desired=  0.82, ret=  0.69, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.30, L= 426.61, L_straight= 418.25, slack=  8.35, T_bat= 13.73, T_rov= 0.50, F_drag_cable=(-1.72,  16.93), Fy_cmd=-25.00, desired=  0.82, ret=  0.71, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.40, L= 426.68, L_straight= 418.31, slack=  8.37, T_bat= 13.63, T_rov= 0.50, F_drag_cable=(-1.94,  16.93), Fy_cmd=-25.00, desired=  0.61, ret=  0.70, exp=PILOT_DESC_ACC
IC_L_7: t= 41.50, L= 426.75, L_straight= 418.36, slack=  8.39, T_bat= 13.67, T_rov= 0.50, F_drag_cable=(-2.16,  16.93), Fy_cmd=-25.00, desired=  0.45, ret=  0.67, exp=PILOT_DESC_ACC
IC_L_7: t= 41.60, L= 426.82, L_straight= 418.41, slack=  8.41, T_bat= 13.82, T_rov= 0.50, F_drag_cable=(-2.37,  16.94), Fy_cmd=-25.00, desired=  0.35, ret=  0.64, exp=PILOT_DESC_ACC
IC_L_7: t= 41.70, L= 426.88, L_straight= 418.46, slack=  8.42, T_bat= 13.72, T_rov= 0.50, F_drag_cable=(-2.56,  16.94), Fy_cmd=-25.00, desired=  0.27, ret=  0.60, exp=PILOT_DESC_ACC
IC_L_7: t= 41.80, L= 426.94, L_straight= 418.51, slack=  8.43, T_bat= 13.74, T_rov= 0.50, F_drag_cable=(-2.75,  16.94), Fy_cmd=-25.00, desired=  0.22, ret=  0.57, exp=PILOT_DESC_ACC
IC_L_7: t= 41.90, L= 427.00, L_straight= 418.57, slack=  8.43, T_bat= 13.95, T_rov= 0.50, F_drag_cable=(-2.92,  16.94), Fy_cmd=-25.00, desired=  0.19, ret=  0.53, exp=PILOT_DESC_ACC
IC_L_7: t= 42.00, L= 427.05, L_straight= 418.62, slack=  8.43, T_bat= 14.04, T_rov= 0.50, F_drag_cable=(-3.08,  16.94), Fy_cmd=-25.00, desired=  0.16, ret=  0.49, exp=PILOT_DESC_ACC
IC_L_7: t= 42.10, L= 427.10, L_straight= 418.67, slack=  8.43, T_bat= 13.98, T_rov= 0.50, F_drag_cable=(-3.23,  16.95), Fy_cmd=-25.00, desired=  0.14, ret=  0.46, exp=PILOT_DESC_ACC
IC_L_7: t= 42.20, L= 427.14, L_straight= 418.72, slack=  8.42, T_bat= 13.85, T_rov= 0.50, F_drag_cable=(-3.36,  16.95), Fy_cmd=-25.00, desired=  0.13, ret=  0.42, exp=PILOT_DESC_ACC
IC_L_7: t= 42.30, L= 427.19, L_straight= 418.77, slack=  8.41, T_bat= 13.76, T_rov= 0.50, F_drag_cable=(-3.48,  16.95), Fy_cmd=-25.00, desired=  0.12, ret=  0.39, exp=PILOT_DESC_ACC
IC_L_7: t= 42.40, L= 427.23, L_straight= 418.83, slack=  8.40, T_bat= 13.95, T_rov= 0.50, F_drag_cable=(-3.59,  16.95), Fy_cmd=-25.00, desired=  0.11, ret=  0.37, exp=PILOT_DESC_ACC
