IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy= 0.04, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 14.60, L= 456.15, L_straight= 454.92, slack=  1.23, T_bat= 46.40, Fy= 0.00, desired=  1.00, ret=  0.98, exp=T_HARD_ACC
IC_L_7: t= 14.70, L= 456.25, L_straight= 454.97, slack=  1.28, T_bat= 0.00, Fy= 0.17, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.80, L= 456.35, L_straight= 455.02, slack=  1.33, T_bat= 46.41, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 14.90, L= 456.45, L_straight= 455.07, slack=  1.38, T_bat= 0.00, Fy= 0.16, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.00, L= 456.55, L_straight= 455.12, slack=  1.43, T_bat= 46.43, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 15.10, L= 456.65, L_straight= 455.17, slack=  1.47, T_bat= 0.00, Fy= 0.15, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.20, L= 456.75, L_straight= 455.22, slack=  1.52, T_bat= 46.45, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 15.30, L= 456.85, L_straight= 455.27, slack=  1.57, T_bat= 0.00, Fy= 0.13, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.40, L= 456.94, L_straight= 455.33, slack=  1.62, T_bat= 46.47, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 15.50, L= 457.04, L_straight= 455.38, slack=  1.67, T_bat= 0.00, Fy= 0.13, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.60, L= 457.14, L_straight= 455.43, slack=  1.72, T_bat= 46.49, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 15.70, L= 457.24, L_straight= 455.48, slack=  1.77, T_bat= 0.00, Fy= 0.12, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.80, L= 457.34, L_straight= 455.53, slack=  1.81, T_bat= 46.50, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 15.90, L= 457.44, L_straight= 455.58, slack=  1.86, T_bat= 0.00, Fy= 0.11, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.00, L= 457.54, L_straight= 455.63, slack=  1.91, T_bat= 46.52, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 16.10, L= 457.64, L_straight= 455.68, slack=  1.96, T_bat= 0.00, Fy= 0.11, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.20, L= 457.74, L_straight= 455.73, slack=  2.01, T_bat= 46.54, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 16.30, L= 457.84, L_straight= 455.78, slack=  2.06, T_bat= 0.00, Fy= 0.10, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.40, L= 457.94, L_straight= 455.83, slack=  2.11, T_bat= 46.56, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 16.50, L= 458.04, L_straight= 455.88, slack=  2.16, T_bat= 0.00, Fy= 0.10, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.60, L= 458.14, L_straight= 455.93, slack=  2.21, T_bat= 46.57, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 16.70, L= 458.24, L_straight= 455.98, slack=  2.25, T_bat= 0.00, Fy= 0.10, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.80, L= 458.34, L_straight= 456.04, slack=  2.30, T_bat= 46.59, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 16.90, L= 458.44, L_straight= 456.09, slack=  2.35, T_bat= 0.00, Fy= 0.09, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.00, L= 458.54, L_straight= 456.14, slack=  2.40, T_bat= 46.61, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 17.10, L= 458.64, L_straight= 456.19, slack=  2.45, T_bat= 0.00, Fy= 0.09, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.20, L= 458.74, L_straight= 456.24, slack=  2.50, T_bat= 46.63, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 17.30, L= 458.84, L_straight= 456.29, slack=  2.55, T_bat= 0.00, Fy= 0.09, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.40, L= 458.94, L_straight= 456.34, slack=  2.60, T_bat= 46.65, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 17.50, L= 459.04, L_straight= 456.39, slack=  2.65, T_bat= 0.00, Fy= 0.08, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.60, L= 459.14, L_straight= 456.44, slack=  2.70, T_bat= 46.67, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 17.70, L= 459.24, L_straight= 456.49, slack=  2.75, T_bat= 0.00, Fy= 0.08, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.80, L= 459.34, L_straight= 456.54, slack=  2.80, T_bat= 46.69, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 17.90, L= 459.44, L_straight= 456.59, slack=  2.84, T_bat= 0.00, Fy= 0.08, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.00, L= 459.54, L_straight= 456.64, slack=  2.89, T_bat= 46.71, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 18.10, L= 459.64, L_straight= 456.70, slack=  2.94, T_bat= 0.00, Fy= 0.08, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.20, L= 459.74, L_straight= 456.75, slack=  2.99, T_bat= 46.73, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 18.30, L= 459.84, L_straight= 456.80, slack=  3.04, T_bat= 0.00, Fy= 0.07, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.40, L= 459.94, L_straight= 456.85, slack=  3.09, T_bat= 46.75, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 18.50, L= 460.04, L_straight= 456.90, slack=  3.14, T_bat= 0.00, Fy= 0.07, desired=  0.99, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.60, L= 460.14, L_straight= 456.95, slack=  3.19, T_bat= 46.77, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 18.70, L= 460.24, L_straight= 457.00, slack=  3.24, T_bat= 0.00, Fy= 0.07, desired=  0.97, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.80, L= 460.34, L_straight= 457.05, slack=  3.29, T_bat= 46.79, Fy= 0.00, desired=  1.00, ret=  1.00, exp=T_HARD_ACC
IC_L_7: t= 18.90, L= 460.44, L_straight= 457.10, slack=  3.34, T_bat= 0.00, Fy= 0.07, desired=  0.96, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.00, L= 460.54, L_straight= 457.15, slack=  3.38, T_bat= 46.81, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 19.10, L= 460.64, L_straight= 457.20, slack=  3.43, T_bat= 0.00, Fy= 0.06, desired=  0.95, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.20, L= 460.73, L_straight= 457.25, slack=  3.48, T_bat= 46.82, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 19.30, L= 460.83, L_straight= 457.30, slack=  3.53, T_bat= 0.00, Fy= 0.06, desired=  0.94, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.40, L= 460.93, L_straight= 457.36, slack=  3.58, T_bat= 46.85, Fy= 0.00, desired=  1.00, ret=  0.99, exp=T_HARD_ACC
IC_L_7: t= 19.50, L= 461.03, L_straight= 457.41, slack=  3.62, T_bat= 0.00, Fy= 0.06, desired=  0.92, ret=  0.98, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.60, L= 461.13, L_straight= 457.46, slack=  3.67, T_bat= 46.86, Fy= 0.00, desired=  1.00, ret=  0.98, exp=T_HARD_ACC
IC_L_7: t= 19.70, L= 461.23, L_straight= 457.51, slack=  3.72, T_bat= 0.00, Fy= 0.05, desired=  0.91, ret=  0.98, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.80, L= 461.32, L_straight= 457.56, slack=  3.77, T_bat= 46.89, Fy= 0.00, desired=  1.00, ret=  0.98, exp=T_HARD_ACC
IC_L_7: t= 19.90, L= 461.42, L_straight= 457.61, slack=  3.81, T_bat= 0.00, Fy= 0.05, desired=  0.90, ret=  0.97, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.00, L= 461.52, L_straight= 457.66, slack=  3.86, T_bat= 46.91, Fy= 0.00, desired=  1.00, ret=  0.97, exp=T_HARD_ACC
IC_L_7: t= 20.10, L= 461.62, L_straight= 457.71, slack=  3.91, T_bat= 0.00, Fy= 0.05, desired=  0.89, ret=  0.96, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.20, L= 461.71, L_straight= 457.76, slack=  3.95, T_bat= 46.93, Fy= 0.00, desired=  1.00, ret=  0.97, exp=T_HARD_ACC
IC_L_7: t= 20.30, L= 461.81, L_straight= 457.81, slack=  4.00, T_bat= 0.00, Fy= 0.04, desired=  0.88, ret=  0.96, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.40, L= 461.91, L_straight= 457.86, slack=  4.04, T_bat= 46.95, Fy= 0.00, desired=  1.00, ret=  0.96, exp=T_HARD_ACC
IC_L_7: t= 20.50, L= 462.00, L_straight= 457.91, slack=  4.09, T_bat= 0.00, Fy= 0.04, desired=  0.86, ret=  0.95, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.60, L= 462.10, L_straight= 457.96, slack=  4.13, T_bat= 46.97, Fy= 0.00, desired=  1.00, ret=  0.96, exp=T_HARD_ACC
IC_L_7: t= 20.70, L= 462.19, L_straight= 458.02, slack=  4.18, T_bat= 0.00, Fy= 0.04, desired=  0.85, ret=  0.95, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.80, L= 462.29, L_straight= 458.07, slack=  4.22, T_bat= 46.99, Fy= 0.00, desired=  1.00, ret=  0.95, exp=T_HARD_ACC
IC_L_7: t= 20.90, L= 462.38, L_straight= 458.12, slack=  4.27, T_bat= 0.00, Fy= 0.04, desired=  0.84, ret=  0.94, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.00, L= 462.48, L_straight= 458.17, slack=  4.31, T_bat= 47.01, Fy= 0.00, desired=  1.00, ret=  0.95, exp=T_HARD_ACC
IC_L_7: t= 21.10, L= 462.57, L_straight= 458.22, slack=  4.35, T_bat= 0.00, Fy= 0.04, desired=  0.83, ret=  0.94, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.20, L= 462.67, L_straight= 458.27, slack=  4.40, T_bat= 47.03, Fy= 0.00, desired=  1.00, ret=  0.94, exp=T_HARD_ACC
IC_L_7: t= 21.30, L= 462.76, L_straight= 458.32, slack=  4.44, T_bat= 0.00, Fy= 0.04, desired=  0.82, ret=  0.93, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.40, L= 462.85, L_straight= 458.37, slack=  4.48, T_bat= 47.04, Fy= 0.00, desired=  1.00, ret=  0.94, exp=T_HARD_ACC
IC_L_7: t= 21.50, L= 462.95, L_straight= 458.42, slack=  4.52, T_bat= 0.00, Fy= 0.04, desired=  0.81, ret=  0.92, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.60, L= 463.04, L_straight= 458.47, slack=  4.57, T_bat= 47.06, Fy= 0.00, desired=  1.00, ret=  0.93, exp=T_HARD_ACC
IC_L_7: t= 21.70, L= 463.13, L_straight= 458.52, slack=  4.61, T_bat= 0.00, Fy= 0.04, desired=  0.80, ret=  0.92, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.80, L= 463.22, L_straight= 458.57, slack=  4.65, T_bat= 47.08, Fy= 0.00, desired=  1.00, ret=  0.93, exp=T_HARD_ACC
IC_L_7: t= 21.90, L= 463.32, L_straight= 458.62, slack=  4.69, T_bat= 0.00, Fy= 0.04, desired=  0.79, ret=  0.91, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.00, L= 463.41, L_straight= 458.68, slack=  4.73, T_bat= 47.10, Fy= 0.00, desired=  1.00, ret=  0.92, exp=T_HARD_ACC
IC_L_7: t= 22.10, L= 463.50, L_straight= 458.73, slack=  4.77, T_bat= 0.00, Fy= 0.03, desired=  0.78, ret=  0.91, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.20, L= 463.59, L_straight= 458.78, slack=  4.81, T_bat= 47.12, Fy= 0.00, desired=  1.00, ret=  0.92, exp=T_HARD_ACC
IC_L_7: t= 22.30, L= 463.68, L_straight= 458.83, slack=  4.85, T_bat= 0.00, Fy= 0.03, desired=  0.77, ret=  0.90, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.40, L= 463.77, L_straight= 458.88, slack=  4.89, T_bat= 47.14, Fy= 0.00, desired=  1.00, ret=  0.91, exp=T_HARD_ACC
IC_L_7: t= 22.50, L= 463.86, L_straight= 458.93, slack=  4.93, T_bat= 0.00, Fy= 0.03, desired=  0.76, ret=  0.90, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.60, L= 463.95, L_straight= 458.98, slack=  4.97, T_bat= 47.16, Fy= 0.00, desired=  1.00, ret=  0.91, exp=T_HARD_ACC
IC_L_7: t= 22.70, L= 464.04, L_straight= 459.03, slack=  5.01, T_bat= 0.00, Fy= 0.03, desired=  0.74, ret=  0.89, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.80, L= 464.13, L_straight= 459.08, slack=  5.05, T_bat= 47.17, Fy= 0.00, desired=  1.00, ret=  0.90, exp=T_HARD_ACC
IC_L_7: t= 22.90, L= 464.22, L_straight= 459.13, slack=  5.09, T_bat= 0.00, Fy= 0.03, desired=  0.73, ret=  0.88, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.00, L= 464.31, L_straight= 459.18, slack=  5.13, T_bat= 47.19, Fy= 0.00, desired=  1.00, ret=  0.90, exp=T_HARD_ACC
IC_L_7: t= 23.10, L= 464.40, L_straight= 459.23, slack=  5.17, T_bat= 0.00, Fy= 0.03, desired=  0.73, ret=  0.88, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.20, L= 464.49, L_straight= 459.29, slack=  5.20, T_bat= 47.21, Fy= 0.00, desired=  1.00, ret=  0.89, exp=T_HARD_ACC
IC_L_7: t= 23.30, L= 464.58, L_straight= 459.34, slack=  5.24, T_bat= 0.00, Fy= 0.03, desired=  0.72, ret=  0.87, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.40, L= 464.66, L_straight= 459.39, slack=  5.28, T_bat= 47.23, Fy= 0.00, desired=  1.00, ret=  0.89, exp=T_HARD_ACC
IC_L_7: t= 23.50, L= 464.75, L_straight= 459.44, slack=  5.32, T_bat= 0.00, Fy= 0.03, desired=  0.71, ret=  0.87, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.60, L= 464.84, L_straight= 459.49, slack=  5.35, T_bat= 47.25, Fy= 0.00, desired=  1.00, ret=  0.88, exp=T_HARD_ACC
IC_L_7: t= 23.70, L= 464.93, L_straight= 459.54, slack=  5.39, T_bat= 0.00, Fy= 0.03, desired=  0.70, ret=  0.86, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.80, L= 465.01, L_straight= 459.59, slack=  5.42, T_bat= 47.26, Fy= 0.00, desired=  1.00, ret=  0.88, exp=T_HARD_ACC
IC_L_7: t= 23.90, L= 465.10, L_straight= 459.64, slack=  5.46, T_bat= 0.00, Fy= 0.03, desired=  0.69, ret=  0.86, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.00, L= 465.19, L_straight= 459.69, slack=  5.50, T_bat= 47.28, Fy= 0.00, desired=  1.00, ret=  0.87, exp=T_HARD_ACC
IC_L_7: t= 24.10, L= 465.27, L_straight= 459.74, slack=  5.53, T_bat= 0.00, Fy= 0.03, desired=  0.68, ret=  0.85, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.20, L= 465.36, L_straight= 459.79, slack=  5.57, T_bat= 47.30, Fy= 0.00, desired=  1.00, ret=  0.87, exp=T_HARD_ACC
IC_L_7: t= 24.30, L= 465.45, L_straight= 459.84, slack=  5.60, T_bat= 0.00, Fy= 0.03, desired=  0.67, ret=  0.85, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.40, L= 465.53, L_straight= 459.90, slack=  5.64, T_bat= 47.32, Fy= 0.00, desired=  1.00, ret=  0.86, exp=T_HARD_ACC
IC_L_7: t= 24.50, L= 465.62, L_straight= 459.95, slack=  5.67, T_bat= 0.00, Fy= 0.03, desired=  0.66, ret=  0.84, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.60, L= 465.70, L_straight= 460.00, slack=  5.71, T_bat= 47.33, Fy= 0.00, desired=  1.00, ret=  0.86, exp=T_HARD_ACC
IC_L_7: t= 24.70, L= 465.79, L_straight= 460.05, slack=  5.74, T_bat= 0.00, Fy= 0.03, desired=  0.65, ret=  0.84, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.80, L= 465.87, L_straight= 460.10, slack=  5.77, T_bat= 47.35, Fy= 0.00, desired=  1.00, ret=  0.85, exp=T_HARD_ACC
IC_L_7: t= 24.90, L= 465.96, L_straight= 460.15, slack=  5.81, T_bat= 0.00, Fy= 0.03, desired=  0.64, ret=  0.83, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.00, L= 466.04, L_straight= 460.20, slack=  5.84, T_bat= 47.37, Fy= 0.00, desired=  1.00, ret=  0.85, exp=T_HARD_ACC
IC_L_7: t= 25.10, L= 466.12, L_straight= 460.25, slack=  5.87, T_bat= 0.00, Fy= 0.03, desired=  0.63, ret=  0.83, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.20, L= 466.21, L_straight= 460.30, slack=  5.91, T_bat= 47.38, Fy= 0.00, desired=  1.00, ret=  0.85, exp=T_HARD_ACC
IC_L_7: t= 25.30, L= 466.29, L_straight= 460.35, slack=  5.94, T_bat= 0.00, Fy= 0.03, desired=  0.63, ret=  0.82, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.40, L= 466.37, L_straight= 460.40, slack=  5.97, T_bat= 47.40, Fy= 0.00, desired=  1.00, ret=  0.84, exp=T_HARD_ACC
IC_L_7: t= 25.50, L= 466.46, L_straight= 460.45, slack=  6.00, T_bat= 0.00, Fy= 0.02, desired=  0.62, ret=  0.82, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.60, L= 466.54, L_straight= 460.50, slack=  6.04, T_bat= 47.42, Fy= 0.00, desired=  1.00, ret=  0.84, exp=T_HARD_ACC
IC_L_7: t= 25.70, L= 466.62, L_straight= 460.56, slack=  6.07, T_bat= 0.00, Fy= 0.02, desired=  0.61, ret=  0.81, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.80, L= 466.71, L_straight= 460.61, slack=  6.10, T_bat= 47.43, Fy= 0.00, desired=  1.00, ret=  0.83, exp=T_HARD_ACC
IC_L_7: t= 25.90, L= 466.79, L_straight= 460.66, slack=  6.13, T_bat= 0.00, Fy= 0.02, desired=  0.60, ret=  0.81, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.00, L= 466.87, L_straight= 460.71, slack=  6.16, T_bat= 47.45, Fy= 0.00, desired=  1.00, ret=  0.83, exp=T_HARD_ACC
IC_L_7: t= 26.10, L= 466.95, L_straight= 460.76, slack=  6.19, T_bat= 0.00, Fy= 0.02, desired=  0.59, ret=  0.80, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.20, L= 467.03, L_straight= 460.81, slack=  6.22, T_bat= 47.47, Fy= 0.00, desired=  1.00, ret=  0.82, exp=T_HARD_ACC
IC_L_7: t= 26.30, L= 467.12, L_straight= 460.86, slack=  6.25, T_bat= 0.00, Fy= 0.02, desired=  0.59, ret=  0.80, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.40, L= 467.20, L_straight= 460.91, slack=  6.28, T_bat= 47.48, Fy= 0.00, desired=  1.00, ret=  0.82, exp=T_HARD_ACC
IC_L_7: t= 26.50, L= 467.28, L_straight= 460.96, slack=  6.32, T_bat= 0.00, Fy= 0.02, desired=  0.58, ret=  0.80, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.60, L= 467.36, L_straight= 461.01, slack=  6.34, T_bat= 47.50, Fy= 0.00, desired=  1.00, ret=  0.82, exp=T_HARD_ACC
IC_L_7: t= 26.70, L= 467.44, L_straight= 461.06, slack=  6.38, T_bat= 0.00, Fy= 0.02, desired=  0.57, ret=  0.79, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.80, L= 467.52, L_straight= 461.11, slack=  6.40, T_bat= 47.52, Fy= 0.00, desired=  1.00, ret=  0.81, exp=T_HARD_ACC
IC_L_7: t= 26.90, L= 467.60, L_straight= 461.17, slack=  6.43, T_bat= 0.00, Fy= 0.02, desired=  0.56, ret=  0.79, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 27.00, L= 467.68, L_straight= 461.22, slack=  6.46, T_bat= 47.53, Fy= 0.00, desired=  1.00, ret=  0.81, exp=T_HARD_ACC
IC_L_7: t= 27.10, L= 467.76, L_straight= 461.27, slack=  6.49, T_bat= 0.00, Fy= 0.02, desired=  0.56, ret=  0.78, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 27.20, L= 467.84, L_straight= 461.32, slack=  6.52, T_bat= 47.55, Fy= 0.00, desired=  1.00, ret=  0.81, exp=T_HARD_ACC
IC_L_7: t= 27.30, L= 467.92, L_straight= 461.37, slack=  6.55, T_bat= 0.00, Fy= 0.02, desired=  0.55, ret=  0.78, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 27.40, L= 468.00, L_straight= 461.42, slack=  6.58, T_bat= 47.56, Fy= 0.00, desired=  1.00, ret=  0.80, exp=T_HARD_ACC
IC_L_7: t= 27.50, L= 468.08, L_straight= 461.47, slack=  6.61, T_bat= 0.00, Fy= 0.02, desired=  0.54, ret=  0.78, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 27.60, L= 468.15, L_straight= 461.52, slack=  6.63, T_bat= 47.58, Fy= 0.00, desired=  1.00, ret=  0.80, exp=T_HARD_ACC
IC_L_7: t= 27.70, L= 468.23, L_straight= 461.57, slack=  6.66, T_bat= 0.00, Fy= 0.02, desired=  0.53, ret=  0.77, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 27.80, L= 468.31, L_straight= 461.62, slack=  6.69, T_bat= 47.60, Fy= 0.00, desired=  1.00, ret=  0.79, exp=T_HARD_ACC
IC_L_7: t= 27.90, L= 468.39, L_straight= 461.67, slack=  6.72, T_bat= 0.00, Fy= 0.02, desired=  0.53, ret=  0.77, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 28.00, L= 468.47, L_straight= 461.72, slack=  6.74, T_bat= 47.61, Fy= 0.00, desired=  1.00, ret=  0.79, exp=T_HARD_ACC
IC_L_7: t= 28.10, L= 468.55, L_straight= 461.78, slack=  6.77, T_bat= 0.00, Fy= 0.02, desired=  0.52, ret=  0.76, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 28.20, L= 468.62, L_straight= 461.83, slack=  6.80, T_bat= 47.63, Fy= 0.00, desired=  1.00, ret=  0.79, exp=T_HARD_ACC
IC_L_7: t= 28.30, L= 468.70, L_straight= 461.88, slack=  6.82, T_bat= 0.00, Fy= 0.02, desired=  0.51, ret=  0.76, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 28.40, L= 468.78, L_straight= 461.93, slack=  6.85, T_bat= 47.64, Fy= 0.00, desired=  1.00, ret=  0.78, exp=T_HARD_ACC
IC_L_7: t= 28.50, L= 468.86, L_straight= 461.98, slack=  6.88, T_bat= 0.00, Fy= 0.02, desired=  0.51, ret=  0.76, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 28.60, L= 468.93, L_straight= 462.03, slack=  6.90, T_bat= 47.66, Fy= 0.00, desired=  1.00, ret=  0.78, exp=T_HARD_ACC
IC_L_7: t= 28.70, L= 469.01, L_straight= 462.08, slack=  6.93, T_bat= 0.00, Fy= 0.02, desired=  0.50, ret=  0.75, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 28.80, L= 469.08, L_straight= 462.13, slack=  6.95, T_bat= 47.68, Fy= 0.00, desired=  1.00, ret=  0.78, exp=T_HARD_ACC
IC_L_7: t= 28.90, L= 469.16, L_straight= 462.18, slack=  6.98, T_bat= 0.00, Fy= 0.02, desired=  0.49, ret=  0.75, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 29.00, L= 469.24, L_straight= 462.23, slack=  7.00, T_bat= 47.69, Fy= 0.00, desired=  1.00, ret=  0.77, exp=T_HARD_ACC
IC_L_7: t= 29.10, L= 469.31, L_straight= 462.28, slack=  7.03, T_bat= 0.00, Fy= 0.02, desired=  0.49, ret=  0.75, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 29.20, L= 469.39, L_straight= 462.33, slack=  7.05, T_bat= 47.71, Fy= 0.00, desired=  1.00, ret=  0.77, exp=T_HARD_ACC
IC_L_7: t= 29.30, L= 469.47, L_straight= 462.39, slack=  7.08, T_bat= 0.00, Fy= 0.02, desired=  0.48, ret=  0.74, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 29.40, L= 469.54, L_straight= 462.44, slack=  7.10, T_bat= 47.72, Fy= 0.00, desired=  1.00, ret=  0.77, exp=T_HARD_ACC
