IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.00), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 678.70, L= 296.39, L_straight= 248.57, slack= 47.82, T_bat= 23.63, T_rov= 23.82, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 678.80, L= 296.38, L_straight= 248.53, slack= 47.84, T_bat= 23.63, T_rov= 23.82, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 678.90, L= 296.37, L_straight= 248.49, slack= 47.87, T_bat= 23.63, T_rov= 23.82, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 679.00, L= 296.36, L_straight= 248.46, slack= 47.90, T_bat= 23.63, T_rov= 23.82, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 679.10, L= 296.35, L_straight= 248.42, slack= 47.93, T_bat= 23.63, T_rov= 23.82, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 679.20, L= 296.34, L_straight= 248.38, slack= 47.95, T_bat= 23.63, T_rov= 23.82, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 679.30, L= 296.33, L_straight= 248.35, slack= 47.98, T_bat= 23.63, T_rov= 23.82, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 679.40, L= 296.32, L_straight= 248.31, slack= 48.01, T_bat= 23.63, T_rov= 23.82, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 679.50, L= 296.31, L_straight= 248.27, slack= 48.03, T_bat= 23.63, T_rov= 23.82, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 679.60, L= 296.30, L_straight= 248.24, slack= 48.06, T_bat= 23.63, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 679.70, L= 296.29, L_straight= 248.20, slack= 48.09, T_bat= 23.63, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 679.80, L= 296.28, L_straight= 248.16, slack= 48.11, T_bat= 23.63, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 679.90, L= 296.27, L_straight= 248.13, slack= 48.14, T_bat= 23.63, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 680.00, L= 296.26, L_straight= 248.09, slack= 48.17, T_bat= 23.63, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 680.10, L= 296.25, L_straight= 248.05, slack= 48.19, T_bat= 23.63, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 680.20, L= 296.24, L_straight= 248.02, slack= 48.22, T_bat= 23.63, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 680.30, L= 296.23, L_straight= 247.98, slack= 48.25, T_bat= 23.63, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 680.40, L= 296.22, L_straight= 247.94, slack= 48.27, T_bat= 23.63, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 680.50, L= 296.21, L_straight= 247.91, slack= 48.30, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 680.60, L= 296.20, L_straight= 247.87, slack= 48.33, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 680.70, L= 296.19, L_straight= 247.83, slack= 48.35, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 680.80, L= 296.18, L_straight= 247.80, slack= 48.38, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 680.90, L= 296.17, L_straight= 247.76, slack= 48.41, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 681.00, L= 296.16, L_straight= 247.72, slack= 48.43, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 681.10, L= 296.15, L_straight= 247.69, slack= 48.46, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 681.20, L= 296.14, L_straight= 247.65, slack= 48.49, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 681.30, L= 296.13, L_straight= 247.61, slack= 48.51, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 681.40, L= 296.12, L_straight= 247.58, slack= 48.54, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 681.50, L= 296.11, L_straight= 247.54, slack= 48.56, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 681.60, L= 296.10, L_straight= 247.50, slack= 48.59, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 681.70, L= 296.09, L_straight= 247.47, slack= 48.62, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 681.80, L= 296.08, L_straight= 247.43, slack= 48.64, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 681.90, L= 296.07, L_straight= 247.40, slack= 48.67, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 682.00, L= 296.06, L_straight= 247.36, slack= 48.70, T_bat= 23.64, T_rov= 23.83, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 682.10, L= 296.05, L_straight= 247.32, slack= 48.72, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 682.20, L= 296.04, L_straight= 247.29, slack= 48.75, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 682.30, L= 296.03, L_straight= 247.25, slack= 48.78, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 682.40, L= 296.02, L_straight= 247.21, slack= 48.80, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 682.50, L= 296.01, L_straight= 247.18, slack= 48.83, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 682.60, L= 296.00, L_straight= 247.14, slack= 48.85, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 682.70, L= 295.99, L_straight= 247.11, slack= 48.88, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 682.80, L= 295.98, L_straight= 247.07, slack= 48.91, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 682.90, L= 295.97, L_straight= 247.03, slack= 48.93, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 683.00, L= 295.96, L_straight= 247.00, slack= 48.96, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 683.10, L= 295.95, L_straight= 246.96, slack= 48.98, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 683.20, L= 295.94, L_straight= 246.93, slack= 49.01, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 683.30, L= 295.93, L_straight= 246.89, slack= 49.04, T_bat= 23.64, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 683.40, L= 295.92, L_straight= 246.85, slack= 49.06, T_bat= 23.65, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 683.50, L= 295.91, L_straight= 246.82, slack= 49.09, T_bat= 23.65, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 683.60, L= 295.90, L_straight= 246.78, slack= 49.11, T_bat= 23.65, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 683.70, L= 295.89, L_straight= 246.75, slack= 49.14, T_bat= 23.65, T_rov= 23.84, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 683.80, L= 295.88, L_straight= 246.71, slack= 49.17, T_bat= 23.65, T_rov= 23.85, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 683.90, L= 295.87, L_straight= 246.67, slack= 49.19, T_bat= 23.65, T_rov= 23.85, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 684.00, L= 295.86, L_straight= 246.64, slack= 49.22, T_bat= 23.65, T_rov= 23.85, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 684.10, L= 295.85, L_straight= 246.60, slack= 49.24, T_bat= 23.65, T_rov= 23.85, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 684.20, L= 295.84, L_straight= 246.57, slack= 49.27, T_bat= 23.65, T_rov= 23.85, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 684.30, L= 295.83, L_straight= 246.53, slack= 49.30, T_bat= 23.65, T_rov= 23.85, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 684.40, L= 295.82, L_straight= 246.49, slack= 49.32, T_bat= 23.65, T_rov= 23.85, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 684.50, L= 295.81, L_straight= 246.46, slack= 49.35, T_bat= 23.65, T_rov= 23.85, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 684.60, L= 295.80, L_straight= 246.42, slack= 49.37, T_bat= 23.65, T_rov= 23.85, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 684.70, L= 295.79, L_straight= 246.39, slack= 49.40, T_bat= 23.65, T_rov= 23.85, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 684.80, L= 295.78, L_straight= 246.35, slack= 49.42, T_bat= 23.65, T_rov= 23.85, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 684.90, L= 295.77, L_straight= 246.32, slack= 49.45, T_bat= 23.66, T_rov= 23.85, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 685.00, L= 295.76, L_straight= 246.28, slack= 49.48, T_bat= 23.66, T_rov= 23.86, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 685.10, L= 295.75, L_straight= 246.24, slack= 49.50, T_bat= 23.66, T_rov= 23.86, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 685.20, L= 295.74, L_straight= 246.21, slack= 49.53, T_bat= 23.66, T_rov= 23.86, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 685.30, L= 295.73, L_straight= 246.17, slack= 49.55, T_bat= 23.66, T_rov= 23.86, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 685.40, L= 295.72, L_straight= 246.14, slack= 49.58, T_bat= 23.66, T_rov= 23.86, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 685.50, L= 295.71, L_straight= 246.10, slack= 49.60, T_bat= 23.66, T_rov= 23.86, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 685.60, L= 295.70, L_straight= 246.07, slack= 49.63, T_bat= 23.66, T_rov= 23.86, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 685.70, L= 295.69, L_straight= 246.03, slack= 49.66, T_bat= 23.66, T_rov= 23.86, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 685.80, L= 295.68, L_straight= 245.99, slack= 49.68, T_bat= 23.66, T_rov= 23.86, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 685.90, L= 295.67, L_straight= 245.96, slack= 49.71, T_bat= 23.67, T_rov= 23.86, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 686.00, L= 295.66, L_straight= 245.92, slack= 49.73, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 686.10, L= 295.65, L_straight= 245.89, slack= 49.76, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 686.20, L= 295.64, L_straight= 245.85, slack= 49.78, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 686.30, L= 295.63, L_straight= 245.82, slack= 49.81, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 686.40, L= 295.62, L_straight= 245.78, slack= 49.83, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 686.50, L= 295.61, L_straight= 245.75, slack= 49.86, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 686.60, L= 295.60, L_straight= 245.71, slack= 49.88, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 686.70, L= 295.59, L_straight= 245.68, slack= 49.91, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 686.80, L= 295.58, L_straight= 245.64, slack= 49.94, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 686.90, L= 295.57, L_straight= 245.60, slack= 49.96, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 687.00, L= 295.56, L_straight= 245.57, slack= 49.99, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 687.10, L= 295.55, L_straight= 245.53, slack= 50.01, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 687.20, L= 295.54, L_straight= 245.50, slack= 50.04, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 687.30, L= 295.53, L_straight= 245.46, slack= 50.06, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 687.40, L= 295.52, L_straight= 245.43, slack= 50.09, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 687.50, L= 295.51, L_straight= 245.39, slack= 50.11, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 687.60, L= 295.50, L_straight= 245.36, slack= 50.14, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 687.70, L= 295.49, L_straight= 245.32, slack= 50.16, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 687.80, L= 295.48, L_straight= 245.29, slack= 50.19, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 687.90, L= 295.47, L_straight= 245.25, slack= 50.21, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 688.00, L= 295.46, L_straight= 245.22, slack= 50.24, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 688.10, L= 295.45, L_straight= 245.18, slack= 50.26, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 688.20, L= 295.44, L_straight= 245.15, slack= 50.29, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
IC_L_7: t= 688.30, L= 295.43, L_straight= 245.11, slack= 50.31, T_bat= 23.67, T_rov= 23.87, F_drag_cable=(-0.65, -0.30), Fy_cmd= 50.00, desired= -0.10, ret= -0.10, exp=PILOT_ASC_REMOVE_SLACK_SLACK_CAP_ACC
