IC_L_7: t= 0.10, L= 500.00, L_straight= 500.00, slack=  0.00, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00, -0.10), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 31.40, L= 494.62, L_straight= 491.74, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 31.50, L= 494.59, L_straight= 491.71, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 31.60, L= 494.56, L_straight= 491.69, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 31.70, L= 494.54, L_straight= 491.66, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 31.80, L= 494.51, L_straight= 491.63, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 31.90, L= 494.48, L_straight= 491.61, slack=  2.88, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 32.00, L= 494.46, L_straight= 491.58, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 32.10, L= 494.43, L_straight= 491.55, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 32.20, L= 494.40, L_straight= 491.53, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 32.30, L= 494.37, L_straight= 491.50, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 32.40, L= 494.35, L_straight= 491.47, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 32.50, L= 494.32, L_straight= 491.45, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 32.60, L= 494.29, L_straight= 491.42, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 32.70, L= 494.27, L_straight= 491.39, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 32.80, L= 494.24, L_straight= 491.37, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 32.90, L= 494.21, L_straight= 491.34, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 33.00, L= 494.19, L_straight= 491.31, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 33.10, L= 494.16, L_straight= 491.29, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 33.20, L= 494.13, L_straight= 491.26, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 33.30, L= 494.11, L_straight= 491.23, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 33.40, L= 494.08, L_straight= 491.21, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 33.50, L= 494.05, L_straight= 491.18, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.32), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 33.60, L= 494.02, L_straight= 491.15, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 33.70, L= 494.00, L_straight= 491.12, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 33.80, L= 493.97, L_straight= 491.10, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 33.90, L= 493.94, L_straight= 491.07, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 34.00, L= 493.92, L_straight= 491.04, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 34.10, L= 493.89, L_straight= 491.02, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 34.20, L= 493.86, L_straight= 490.99, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 34.30, L= 493.84, L_straight= 490.96, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 34.40, L= 493.81, L_straight= 490.94, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 34.50, L= 493.78, L_straight= 490.91, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 34.60, L= 493.75, L_straight= 490.88, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 34.70, L= 493.73, L_straight= 490.86, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 34.80, L= 493.70, L_straight= 490.83, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 34.90, L= 493.67, L_straight= 490.80, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 35.00, L= 493.65, L_straight= 490.78, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 35.10, L= 493.62, L_straight= 490.75, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 35.20, L= 493.59, L_straight= 490.72, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 35.30, L= 493.57, L_straight= 490.70, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 35.40, L= 493.54, L_straight= 490.67, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 35.50, L= 493.51, L_straight= 490.64, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 35.60, L= 493.48, L_straight= 490.62, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 35.70, L= 493.46, L_straight= 490.59, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 35.80, L= 493.43, L_straight= 490.56, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 35.90, L= 493.40, L_straight= 490.54, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 36.00, L= 493.38, L_straight= 490.51, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.31), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 36.10, L= 493.35, L_straight= 490.48, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 36.20, L= 493.32, L_straight= 490.45, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 36.30, L= 493.30, L_straight= 490.43, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 36.40, L= 493.27, L_straight= 490.40, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 36.50, L= 493.24, L_straight= 490.37, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 36.60, L= 493.22, L_straight= 490.35, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 36.70, L= 493.19, L_straight= 490.32, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 36.80, L= 493.16, L_straight= 490.29, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 36.90, L= 493.13, L_straight= 490.27, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 37.00, L= 493.11, L_straight= 490.24, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 37.10, L= 493.08, L_straight= 490.21, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 37.20, L= 493.05, L_straight= 490.19, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 37.30, L= 493.03, L_straight= 490.16, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 37.40, L= 493.00, L_straight= 490.13, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 37.50, L= 492.97, L_straight= 490.11, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 37.60, L= 492.95, L_straight= 490.08, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 37.70, L= 492.92, L_straight= 490.05, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 37.80, L= 492.89, L_straight= 490.03, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 37.90, L= 492.86, L_straight= 490.00, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 38.00, L= 492.84, L_straight= 489.97, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 38.10, L= 492.81, L_straight= 489.95, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 38.20, L= 492.78, L_straight= 489.92, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 38.30, L= 492.76, L_straight= 489.89, slack=  2.87, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 38.40, L= 492.73, L_straight= 489.86, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 38.50, L= 492.70, L_straight= 489.84, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.30), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 38.60, L= 492.68, L_straight= 489.81, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 38.70, L= 492.65, L_straight= 489.78, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 38.80, L= 492.62, L_straight= 489.76, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 38.90, L= 492.59, L_straight= 489.73, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 39.00, L= 492.57, L_straight= 489.70, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 39.10, L= 492.54, L_straight= 489.68, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 39.20, L= 492.51, L_straight= 489.65, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 39.30, L= 492.49, L_straight= 489.62, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 39.40, L= 492.46, L_straight= 489.60, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 39.50, L= 492.43, L_straight= 489.57, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 39.60, L= 492.41, L_straight= 489.54, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 39.70, L= 492.38, L_straight= 489.52, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 39.80, L= 492.35, L_straight= 489.49, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 39.90, L= 492.33, L_straight= 489.46, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 40.00, L= 492.30, L_straight= 489.44, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 40.10, L= 492.27, L_straight= 489.41, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 40.20, L= 492.24, L_straight= 489.38, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 40.30, L= 492.22, L_straight= 489.36, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 40.40, L= 492.19, L_straight= 489.33, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 40.50, L= 492.16, L_straight= 489.30, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 40.60, L= 492.14, L_straight= 489.27, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 40.70, L= 492.11, L_straight= 489.25, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 40.80, L= 492.08, L_straight= 489.22, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 40.90, L= 492.06, L_straight= 489.19, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 41.00, L= 492.03, L_straight= 489.17, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.29), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 41.10, L= 492.00, L_straight= 489.14, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.28), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 41.20, L= 491.97, L_straight= 489.11, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.28), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 41.30, L= 491.95, L_straight= 489.09, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.28), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 41.40, L= 491.92, L_straight= 489.06, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.28), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 41.50, L= 491.89, L_straight= 489.03, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.28), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 41.60, L= 491.87, L_straight= 489.01, slack=  2.86, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 0.00, -7.28), Fy_cmd=  0.00, desired= -0.27, ret= -0.27, exp=PILOT_ASC_REMOVE_SLACK_ACC
