[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
AUTO_L_6: t=0.10, T=0.81, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.00, desired= -0.20, ret= -0.02, exp=REG_SIGN_ACC
AUTO_L_6: t=51.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired=  0.00, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=51.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired= -0.00, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=52.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.30, desired= -0.00, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=52.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired= -0.00, ret=  0.01, exp=REG_T_ACC
AUTO_L_6: t=52.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=52.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=52.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=52.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.29, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=52.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.28, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=52.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.28, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=52.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.28, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=52.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.27, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=53.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.27, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=53.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.26, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=53.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.25, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=53.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.23, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=53.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.21, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=53.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.18, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=53.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.12, desired= -0.01, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=53.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.03, desired=  0.02, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=53.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.21, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=53.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.29, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=54.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.29, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=54.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.22, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=54.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.12, desired=  0.01, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=54.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -0.03, desired=  0.02, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=54.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.06, desired= -0.01, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=54.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.12, desired= -0.01, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=54.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.15, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=54.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.17, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=54.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.19, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=54.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.19, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=55.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.18, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=55.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.16, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=55.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.13, desired= -0.01, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=55.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.04, desired= -0.02, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=55.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.02, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=55.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.47, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=55.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.42, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=55.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.40, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=55.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.39, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=55.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.38, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=56.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.38, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=56.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.38, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=56.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.38, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=56.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.38, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=56.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.40, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=56.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.40, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=56.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.41, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=56.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.42, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=56.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.43, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=56.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.43, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=57.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.44, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=57.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.46, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=57.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.47, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=57.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.48, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=57.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.50, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=57.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.52, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=57.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.55, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=57.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.57, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=57.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.61, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=57.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.65, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=58.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.70, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=58.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.76, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=58.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.84, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=58.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.94, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=58.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.07, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=58.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.25, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=58.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.50, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=58.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   1.88, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=58.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   2.50, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=58.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   3.59, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=59.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=   6.00, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=59.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  14.57, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=59.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -76.10, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=59.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -12.98, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=59.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -8.17, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=59.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -6.68, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=59.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -6.22, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=59.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -6.35, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=59.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -6.99, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=59.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  -8.27, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=60.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -10.62, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=60.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -15.28, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=60.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -26.76, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=60.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -84.76, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=60.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 100.98, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=60.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  37.17, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=60.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  25.76, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=60.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  21.88, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=60.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  20.89, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=60.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  21.78, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=61.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  24.60, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=61.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  30.36, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=61.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  42.18, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=61.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  72.01, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=61.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 231.42, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=61.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-234.56, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=61.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -88.50, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=61.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -60.95, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=61.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -51.54, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=61.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -49.28, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=62.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -51.91, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=62.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -60.10, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=62.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= -77.91, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=62.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-120.09, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=62.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-278.13, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=62.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1094.56, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=62.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 207.40, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=62.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 127.51, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=62.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 102.09, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=62.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  94.23, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=63.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  96.79, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=63.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 110.09, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=63.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 141.34, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=63.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 219.05, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=63.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 544.39, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=63.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1208.09, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=63.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-315.02, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=63.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-200.09, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=63.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-162.40, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=63.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-151.77, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=64.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-158.65, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=64.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-185.81, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=64.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-252.14, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=64.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-447.14, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=64.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2534.74, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=64.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 735.45, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=64.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 351.19, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=64.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 254.57, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=64.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 221.66, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=64.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 219.12, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=65.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 243.38, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=65.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 310.21, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=65.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 493.33, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=65.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1500.76, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=65.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1429.57, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=65.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-521.59, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=65.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-350.17, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=65.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-292.39, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=65.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-280.83, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=65.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-305.03, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=66.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-381.49, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=66.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-595.25, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=66.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1740.12, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=66.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1789.68, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=66.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 630.89, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=66.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 419.26, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=66.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 348.49, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=66.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 334.66, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=66.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 365.56, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=66.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 464.96, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=67.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 761.95, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=67.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3041.51, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=67.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1480.47, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=67.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-635.17, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=67.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-443.21, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=67.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-379.15, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=67.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-374.14, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=67.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-423.49, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=67.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-572.68, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=67.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1099.61, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=68.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 25820.59, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=68.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1026.93, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=68.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 564.00, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=68.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 428.91, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=68.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 388.31, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=68.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 404.60, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=68.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 491.82, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=68.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 758.78, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=68.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2377.92, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=68.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1858.44, desired= -0.00, ret=  0.00, exp=REG_T_ACC
