[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
AUTO_L_6: t=0.10, T=0.81, Trupt=50.00, Tcible=25.00, est_dT_dL=   0.00, desired= -0.20, ret= -0.02, exp=REG_SIGN_ACC
AUTO_L_6: t=164.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-25588.05, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=164.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-4718.61, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=164.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2850.97, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=164.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2260.56, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=165.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2086.47, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=165.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2172.60, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=165.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2562.11, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=165.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3575.84, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=165.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-7008.76, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=165.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 252998.30, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=165.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 6985.67, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=165.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3856.38, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=165.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2941.11, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=165.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2650.51, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=166.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2714.33, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=166.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3163.79, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=166.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 4387.77, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=166.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 8657.74, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=166.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-142896.67, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=166.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-8023.86, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=166.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-4477.35, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=166.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3428.35, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=166.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3104.94, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=166.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3208.76, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=167.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3808.21, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=167.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-5501.84, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=167.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-12529.97, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=167.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 33190.42, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=167.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 7457.32, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=167.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 4565.47, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=167.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3644.33, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=167.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3407.62, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=167.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3647.70, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=167.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 4560.28, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=168.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 7339.07, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=168.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 27732.92, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=168.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-14682.85, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=168.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-6153.55, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=168.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-4261.28, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=168.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3636.10, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=168.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3595.25, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=168.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-4105.81, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=168.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-5687.95, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=168.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-11913.36, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=169.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 50807.17, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=169.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 8267.26, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=169.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 4855.22, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=169.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3805.04, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=169.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3529.60, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=169.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3784.90, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=169.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 4816.16, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=169.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 8263.79, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=169.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 62132.44, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=169.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-10805.95, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=170.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-5277.15, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=170.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3836.19, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=170.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3385.97, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=170.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3475.92, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=170.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-4203.29, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=170.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-6568.80, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=170.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-23635.56, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=170.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 13095.00, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=170.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 5360.70, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=170.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3680.69, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=171.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3140.41, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=171.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3138.33, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=171.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3692.30, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=171.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 5535.95, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=171.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 16599.09, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=171.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-13671.81, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=171.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-5007.71, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=171.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3335.41, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=171.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2799.91, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=171.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2768.34, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=172.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3233.29, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=172.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-4828.40, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=172.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-14592.55, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=172.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 11582.11, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=172.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 4275.23, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=172.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2852.26, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=172.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2400.56, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=172.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2386.72, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=172.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2821.39, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=172.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 4348.26, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=173.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 15975.29, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=173.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-8135.18, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=173.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3360.97, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=173.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2313.08, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=173.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1987.22, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=173.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2019.62, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=173.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2468.72, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=173.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-4111.40, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=173.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-30996.60, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=173.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 5109.78, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=174.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2476.69, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=174.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1798.45, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=174.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1603.43, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=174.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1694.66, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=174.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2199.48, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=174.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 4277.17, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=174.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-24689.98, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=174.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3076.66, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=174.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1748.76, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=174.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1358.58, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=175.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1275.75, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=175.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1430.66, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=175.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2053.49, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=175.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-5688.32, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=175.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 5338.48, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=175.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1842.94, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=175.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1208.84, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=175.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1014.19, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=175.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1018.73, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=175.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1245.94, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=176.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2139.00, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=176.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 41687.45, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=176.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2187.58, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=176.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1120.45, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=176.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-833.23, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=176.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-760.86, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=176.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-834.25, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=176.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1168.68, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=176.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-3037.55, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=176.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 3338.00, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=177.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1082.19, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=177.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 699.68, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=177.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 584.09, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=177.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 587.72, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=177.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 727.76, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=177.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1310.78, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=177.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-23114.80, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=177.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1097.50, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=177.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-594.01, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=177.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-453.29, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=178.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-424.20, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=178.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-481.99, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=178.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-728.88, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=178.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2904.32, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=178.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1187.53, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=178.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 506.29, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=178.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 352.98, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=178.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 310.08, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=178.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 329.90, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=178.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 447.96, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=179.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 1082.95, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=179.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-1445.01, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=179.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-429.26, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=179.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-272.43, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=179.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-226.19, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=179.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-228.70, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=179.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-289.54, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=179.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-568.49, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=179.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 2205.80, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=179.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 357.67, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=180.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 207.64, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=180.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 164.49, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=180.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 159.86, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=180.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 192.48, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=180.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 335.77, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=180.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-13106.97, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=180.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-290.44, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=180.70, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-154.51, desired=  0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=180.80, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-117.58, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=180.90, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-110.96, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=181.00, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-129.53, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=181.10, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-212.81, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=181.20, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=-2584.52, desired=  0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=181.30, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 223.97, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=181.40, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL= 112.16, desired= -0.00, ret=  0.00, exp=REG_T_ACC
AUTO_L_6: t=181.50, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  83.28, desired= -0.00, ret= -0.00, exp=REG_T_ACC
AUTO_L_6: t=181.60, T=25.00, Trupt=50.00, Tcible=25.00, est_dT_dL=  77.17, desired= -0.00, ret= -0.00, exp=REG_T_ACC
