[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.403729584757652 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.40, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 292.10, y_rov=-219.02, vy_rov=-0.64, gy_rov=-0.64, L= 219.49, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 36.52, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-5.94, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 292.20, y_rov=-219.07, vy_rov=-0.50, gy_rov= 0.14, L= 219.53, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 2.76, Fy_tr= 2.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-24.13, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 292.30, y_rov=-219.10, vy_rov=-0.36, gy_rov= 0.15, L= 219.57, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 55.05, Fy_tr= 17.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-25.42, ret= 0.41, exp=T_HARD_ACC
IC_L_6: t= 292.40, y_rov=-219.10, vy_rov= 0.00, gy_rov= 0.36, L= 219.61, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 0.00, Fy_tr= 2.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-56.73, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 292.50, y_rov=-219.17, vy_rov=-0.66, gy_rov=-0.66, L= 219.65, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 39.35, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-1.87, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 292.60, y_rov=-219.22, vy_rov=-0.52, gy_rov= 0.15, L= 219.69, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 1.06, Fy_tr= 2.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.27, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 292.70, y_rov=-219.22, vy_rov= 0.00, gy_rov= 0.52, L= 219.72, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 19.74, Fy_tr= 17.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-41.75, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 292.80, y_rov=-219.29, vy_rov=-0.67, gy_rov=-0.67, L= 219.76, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 20.42, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-0.85, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 292.90, y_rov=-219.33, vy_rov=-0.44, gy_rov= 0.23, L= 219.80, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 15.57, Fy_tr= 3.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-30.56, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 293.00, y_rov=-219.33, vy_rov= 0.00, gy_rov= 0.44, L= 219.84, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 5.23, Fy_tr= 16.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-42.76, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 293.10, y_rov=-219.40, vy_rov=-0.65, gy_rov=-0.65, L= 219.87, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 32.42, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-4.47, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 293.20, y_rov=-219.44, vy_rov=-0.48, gy_rov= 0.17, L= 219.91, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 2.27, Fy_tr= 2.40, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-26.31, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 293.30, y_rov=-219.48, vy_rov=-0.36, gy_rov= 0.12, L= 219.95, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 53.27, Fy_tr= 16.74, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-25.44, ret= 0.42, exp=T_HARD_ACC
IC_L_6: t= 293.40, y_rov=-219.52, vy_rov=-0.41, gy_rov=-0.05, L= 219.99, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 3.26, Fy_tr= 2.41, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-34.81, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 293.50, y_rov=-219.56, vy_rov=-0.39, gy_rov= 0.02, L= 220.03, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 48.26, Fy_tr= 16.74, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.69, ret= 0.44, exp=T_SOFT_ACC
IC_L_6: t= 293.60, y_rov=-219.56, vy_rov= 0.00, gy_rov= 0.39, L= 220.07, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 0.00, Fy_tr= 2.41, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-56.42, ret= 0.42, exp=PILOT_DESC_ACC
IC_L_6: t= 293.70, y_rov=-219.62, vy_rov=-0.64, gy_rov=-0.64, L= 220.12, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 36.35, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-6.25, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 293.80, y_rov=-219.69, vy_rov=-0.63, gy_rov= 0.01, L= 220.16, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 2.10, Fy_tr= 1.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-6.33, ret= 0.40, exp=PILOT_DESC_ACC
IC_L_6: t= 293.90, y_rov=-219.72, vy_rov=-0.39, gy_rov= 0.24, L= 220.20, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 55.67, Fy_tr= 17.63, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.62, ret= 0.45, exp=T_HARD_ACC
IC_L_6: t= 294.00, y_rov=-219.77, vy_rov=-0.44, gy_rov=-0.05, L= 220.24, dl_dt_cmd= 0.45, prev_cmd= 0.45, T_bat= 2.22, Fy_tr= 1.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-32.40, ret= 0.42, exp=PILOT_DESC_ACC
IC_L_6: t= 294.10, y_rov=-219.81, vy_rov=-0.41, gy_rov= 0.02, L= 220.28, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 49.53, Fy_tr= 17.64, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-18.98, ret= 0.47, exp=T_HARD_ACC
IC_L_6: t= 294.20, y_rov=-219.81, vy_rov= 0.00, gy_rov= 0.41, L= 220.33, dl_dt_cmd= 0.47, prev_cmd= 0.47, T_bat= 0.00, Fy_tr= 1.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-57.32, ret= 0.44, exp=PILOT_DESC_ACC
IC_L_6: t= 294.30, y_rov=-219.87, vy_rov=-0.64, gy_rov=-0.64, L= 220.38, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 36.80, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-5.61, ret= 0.44, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 294.40, y_rov=-219.94, vy_rov=-0.65, gy_rov=-0.01, L= 220.42, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 2.07, Fy_tr= 1.32, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-1.99, ret= 0.42, exp=PILOT_DESC_ACC
IC_L_6: t= 294.50, y_rov=-219.98, vy_rov=-0.45, gy_rov= 0.20, L= 220.46, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 41.03, Fy_tr= 2.90, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-29.59, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 294.60, y_rov=-220.02, vy_rov=-0.41, gy_rov= 0.04, L= 220.50, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 17.08, Fy_tr= 16.24, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.15, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 294.70, y_rov=-220.02, vy_rov= 0.00, gy_rov= 0.41, L= 220.54, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 3.72, Fy_tr= 2.90, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-55.93, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 294.80, y_rov=-220.09, vy_rov=-0.66, gy_rov=-0.66, L= 220.58, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 35.56, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-2.24, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 294.90, y_rov=-220.14, vy_rov=-0.52, gy_rov= 0.14, L= 220.62, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 4.61, Fy_tr= 2.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.88, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 295.00, y_rov=-220.18, vy_rov=-0.37, gy_rov= 0.15, L= 220.66, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 53.71, Fy_tr= 17.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-24.47, ret= 0.42, exp=T_HARD_ACC
IC_L_6: t= 295.10, y_rov=-220.22, vy_rov=-0.42, gy_rov=-0.05, L= 220.70, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 4.22, Fy_tr= 2.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-34.35, ret= 0.40, exp=PILOT_DESC_ACC
IC_L_6: t= 295.20, y_rov=-220.26, vy_rov=-0.39, gy_rov= 0.02, L= 220.74, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 47.81, Fy_tr= 17.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.75, ret= 0.45, exp=T_SOFT_ACC
IC_L_6: t= 295.30, y_rov=-220.26, vy_rov= 0.00, gy_rov= 0.39, L= 220.79, dl_dt_cmd= 0.45, prev_cmd= 0.45, T_bat= 0.00, Fy_tr= 2.11, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-56.72, ret= 0.42, exp=PILOT_DESC_ACC
IC_L_6: t= 295.40, y_rov=-220.32, vy_rov=-0.64, gy_rov=-0.64, L= 220.83, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 36.80, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-5.80, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 295.50, y_rov=-220.39, vy_rov=-0.63, gy_rov= 0.01, L= 220.87, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 2.07, Fy_tr= 1.53, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-6.08, ret= 0.40, exp=PILOT_DESC_ACC
IC_L_6: t= 295.60, y_rov=-220.43, vy_rov=-0.39, gy_rov= 0.24, L= 220.91, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 55.95, Fy_tr= 17.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.56, ret= 0.45, exp=T_HARD_ACC
IC_L_6: t= 295.70, y_rov=-220.47, vy_rov=-0.44, gy_rov=-0.05, L= 220.96, dl_dt_cmd= 0.45, prev_cmd= 0.45, T_bat= 2.10, Fy_tr= 1.54, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-32.26, ret= 0.42, exp=PILOT_DESC_ACC
IC_L_6: t= 295.80, y_rov=-220.47, vy_rov= 0.00, gy_rov= 0.44, L= 221.00, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 18.70, Fy_tr= 17.62, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-41.21, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 295.90, y_rov=-220.53, vy_rov=-0.61, gy_rov=-0.61, L= 221.04, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 14.96, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-10.41, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 296.00, y_rov=-220.59, vy_rov=-0.59, gy_rov= 0.02, L= 221.08, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 16.67, Fy_tr= 1.52, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-12.61, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 296.10, y_rov=-220.63, vy_rov=-0.45, gy_rov= 0.13, L= 221.12, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 22.82, Fy_tr= 2.63, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-29.52, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 296.20, y_rov=-220.67, vy_rov=-0.41, gy_rov= 0.05, L= 221.16, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 33.70, Fy_tr= 16.50, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.83, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 296.30, y_rov=-220.67, vy_rov= 0.00, gy_rov= 0.41, L= 221.21, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 0.00, Fy_tr= 2.64, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-56.19, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 296.40, y_rov=-220.74, vy_rov=-0.66, gy_rov=-0.66, L= 221.24, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 38.78, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-3.15, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 296.50, y_rov=-220.79, vy_rov=-0.52, gy_rov= 0.13, L= 221.28, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 1.31, Fy_tr= 2.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.01, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 296.60, y_rov=-220.79, vy_rov= 0.00, gy_rov= 0.52, L= 221.32, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 19.49, Fy_tr= 17.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-41.76, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 296.70, y_rov=-220.86, vy_rov=-0.67, gy_rov=-0.67, L= 221.36, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 20.74, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-1.22, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 296.80, y_rov=-220.90, vy_rov=-0.44, gy_rov= 0.22, L= 221.40, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 15.44, Fy_tr= 3.13, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-30.13, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 296.90, y_rov=-220.90, vy_rov= 0.00, gy_rov= 0.44, L= 221.43, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 5.37, Fy_tr= 16.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-42.81, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 297.00, y_rov=-220.97, vy_rov=-0.65, gy_rov=-0.65, L= 221.47, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 32.55, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-4.54, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 297.10, y_rov=-221.02, vy_rov=-0.48, gy_rov= 0.16, L= 221.51, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 2.46, Fy_tr= 2.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-26.08, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 297.20, y_rov=-221.05, vy_rov=-0.36, gy_rov= 0.12, L= 221.55, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 53.34, Fy_tr= 16.64, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-25.52, ret= 0.42, exp=T_HARD_ACC
IC_L_6: t= 297.30, y_rov=-221.09, vy_rov=-0.41, gy_rov=-0.05, L= 221.59, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 3.42, Fy_tr= 2.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-34.72, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 297.40, y_rov=-221.09, vy_rov= 0.00, gy_rov= 0.41, L= 221.63, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 17.38, Fy_tr= 16.66, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-42.17, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 297.50, y_rov=-221.15, vy_rov=-0.61, gy_rov=-0.61, L= 221.67, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 16.23, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-10.70, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 297.60, y_rov=-221.21, vy_rov=-0.56, gy_rov= 0.05, L= 221.71, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 16.05, Fy_tr= 1.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-16.61, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 297.70, y_rov=-221.25, vy_rov=-0.39, gy_rov= 0.17, L= 221.75, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 38.69, Fy_tr= 17.28, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.97, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 297.80, y_rov=-221.29, vy_rov=-0.39, gy_rov=-0.00, L= 221.79, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 17.87, Fy_tr= 1.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.36, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 297.90, y_rov=-221.33, vy_rov=-0.39, gy_rov=-0.00, L= 221.83, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 33.59, Fy_tr= 17.29, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.89, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 298.00, y_rov=-221.37, vy_rov=-0.39, gy_rov=-0.00, L= 221.87, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 21.39, Fy_tr= 1.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.29, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 298.10, y_rov=-221.37, vy_rov= 0.00, gy_rov= 0.39, L= 221.91, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 0.00, Fy_tr= 17.30, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-41.53, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 298.20, y_rov=-221.43, vy_rov=-0.60, gy_rov=-0.60, L= 221.94, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 32.66, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-12.12, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 298.30, y_rov=-221.48, vy_rov=-0.54, gy_rov= 0.06, L= 221.98, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 0.00, Fy_tr= 1.90, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-19.47, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 298.40, y_rov=-221.48, vy_rov= 0.00, gy_rov= 0.54, L= 222.02, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 20.81, Fy_tr= 17.24, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-41.59, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 298.50, y_rov=-221.54, vy_rov=-0.63, gy_rov=-0.63, L= 222.06, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 15.53, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-7.00, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 298.60, y_rov=-221.59, vy_rov=-0.45, gy_rov= 0.18, L= 222.09, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 18.77, Fy_tr= 2.88, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-29.93, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 298.70, y_rov=-221.62, vy_rov=-0.37, gy_rov= 0.08, L= 222.13, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 36.51, Fy_tr= 16.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-25.29, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 298.80, y_rov=-221.66, vy_rov=-0.37, gy_rov=-0.00, L= 222.17, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 19.92, Fy_tr= 2.89, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-38.39, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 298.90, y_rov=-221.70, vy_rov=-0.37, gy_rov=-0.00, L= 222.20, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 31.90, Fy_tr= 16.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-24.79, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 299.00, y_rov=-221.73, vy_rov=-0.37, gy_rov=-0.00, L= 222.24, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 22.89, Fy_tr= 2.89, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.94, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 299.10, y_rov=-221.77, vy_rov=-0.37, gy_rov=-0.00, L= 222.28, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 28.24, Fy_tr= 16.26, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-24.37, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 299.20, y_rov=-221.77, vy_rov= 0.00, gy_rov= 0.37, L= 222.32, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 0.00, Fy_tr= 2.89, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-55.94, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 299.30, y_rov=-221.84, vy_rov=-0.63, gy_rov=-0.63, L= 222.36, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 36.34, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-7.01, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 299.40, y_rov=-221.88, vy_rov=-0.47, gy_rov= 0.16, L= 222.39, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 3.07, Fy_tr= 2.53, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-27.80, ret= 0.35, exp=PILOT_DESC_ACC
IC_L_6: t= 299.50, y_rov=-221.92, vy_rov=-0.34, gy_rov= 0.12, L= 222.43, dl_dt_cmd= 0.35, prev_cmd= 0.35, T_bat= 54.88, Fy_tr= 16.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-26.82, ret= 0.40, exp=T_HARD_ACC
IC_L_6: t= 299.60, y_rov=-221.96, vy_rov=-0.39, gy_rov=-0.05, L= 222.47, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 2.89, Fy_tr= 2.54, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-36.11, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 299.70, y_rov=-221.99, vy_rov=-0.37, gy_rov= 0.02, L= 222.51, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 49.37, Fy_tr= 16.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-24.05, ret= 0.43, exp=T_HARD_ACC
IC_L_6: t= 299.80, y_rov=-222.04, vy_rov=-0.42, gy_rov=-0.05, L= 222.55, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 5.80, Fy_tr= 2.54, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-32.95, ret= 0.43, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 299.90, y_rov=-222.08, vy_rov=-0.42, gy_rov= 0.00, L= 222.59, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 45.39, Fy_tr= 16.61, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-19.22, ret= 0.44, exp=T_SOFT_ACC
IC_L_6: t= 300.00, y_rov=-222.12, vy_rov=-0.43, gy_rov=-0.01, L= 222.64, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 9.26, Fy_tr= 2.54, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-31.96, ret= 0.44, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 300.10, y_rov=-222.16, vy_rov=-0.43, gy_rov= 0.00, L= 222.68, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 41.71, Fy_tr= 16.61, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-18.34, ret= 0.43, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 300.20, y_rov=-222.16, vy_rov= 0.00, gy_rov= 0.43, L= 222.72, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 0.00, Fy_tr= 2.54, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-56.29, ret= 0.41, exp=PILOT_DESC_ACC
IC_L_6: t= 300.30, y_rov=-222.23, vy_rov=-0.63, gy_rov=-0.63, L= 222.76, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 36.35, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-6.97, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 300.40, y_rov=-222.29, vy_rov=-0.60, gy_rov= 0.03, L= 222.80, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 2.46, Fy_tr= 1.71, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-10.25, ret= 0.39, exp=PILOT_DESC_ACC
